Index,Location,Industry,Subcategory,Hierarchy_Level,Current_Constant,Currency_Conversion,Year,Year_date,Year_minus_2016,Year_minus_2022,Edition,liter_volume,total_RSP
119,4,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,42.0,355000000.0
120,4,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,48.0,404000000.0
121,5,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,3.0,33000000.0
122,5,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,3.0,37000000.0
123,5,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,3.0,40000000.0
124,5,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,5.0,51000000.0
125,5,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,6.0,58000000.0
126,5,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,7.0,62000000.0
127,5,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,7.0,68000000.0
128,5,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,8.0,74000000.0
129,5,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,8.0,79000000.0
130,5,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,9.0,85000000.0
131,5,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,9.0,92000000.0
132,6,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,585.0,3962000.0
133,6,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,679.0,4573000.0
134,6,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,731.0,4859000.0
135,6,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,766.0,5141000.0
136,6,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,734.0,4872000.0
137,6,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,721.0,4736000.0
138,6,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,723.0,4749000.0
139,6,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,732.0,4833000.0
140,6,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,745.0,4966000.0
141,6,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,760.0,5106000.0
142,6,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,776.0,5251000.0
143,7,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,1.409,7487000.0
144,7,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,1.383,7437000.0
145,7,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,1.361,7443000.0
146,7,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,1.337,7498000.0
147,7,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,1.348,7576000.0
148,7,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,1.343,7625000.0
149,7,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,1.337,7669000.0
150,7,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,1.327,7694000.0
151,7,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,1.317,7690000.0
152,7,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,1.306,7681000.0
153,7,Alcoholic Drinks,2,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,1.293,7661000.0
154,1,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,98.0,251000000.0
155,1,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,115.0,296000000.0
156,1,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,128.0,350000000.0
157,1,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,132.0,376000000.0
158,1,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,131.0,381000000.0
159,1,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,130.0,381000000.0
160,1,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-66,10,4,2022,129.0,387000000.0
161,1,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,128.0,399000000.0
162,1,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,128.0,421000000.0
163,1,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,130.0,453000000.0
164,1,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,134.0,502000000.0
165,2,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,21.0,131000000.0
166,2,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,23.0,144000000.0
167,2,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,28.0,192000000.0
168,2,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,32.0,227000000.0
169,2,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,35.0,254000000.0
170,2,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,38.0,278000000.0
171,2,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,42.0,307000000.0
172,2,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,45.0,337000000.0
173,2,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,48.0,368000000.0
174,2,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,51.0,400000000.0
175,2,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,54.0,432000000.0
176,3,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,880.0,2015000.0000000002
177,3,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,875.0,2032000.0
178,3,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,897.0,2130000.0
179,3,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,952.0,2314000.0
180,3,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,1.06,2707000.0
181,3,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,1.098,2882000.0
182,3,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,1.143,3033000.0
183,3,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,1.176,3110000.0
184,3,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,1.204,3170000.0
185,3,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,1.233,3229000.0
186,3,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,1.265,3294000.0
187,4,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,59.0,178000000.0
188,4,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,62.0,197000000.0
189,4,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,69.0,219000000.0
190,4,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,74.0,241000000.0
191,4,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,82.0,268000000.0
192,4,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,90.0,296000000.0
193,4,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,99.0,328000000.0
194,4,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,109.0,361000000.0
195,4,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,118.0,393000000.0
196,4,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,126.0,423000000.0
197,4,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,135.0,453000000.0
198,5,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,2.0,7000000.0
199,5,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,2.0,7000000.0
200,5,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,18.0,61000000.0
201,5,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,30.0,102000000.0
202,5,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,45.0,146000000.0
203,5,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,59.0,191000000.0
204,5,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,79.0,253000000.0
205,5,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,103.0,333000000.0
206,5,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,127.0,412000000.0
207,5,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,152.0,500000000.0
208,5,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,177.0,591000000.0
209,6,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2016,31-Dec-16,4,-2,2022,391.0,1980000.0
210,6,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2017,31-Dec-17,5,-1,2022,365.0,1682000.0
211,6,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2018,31-Dec-18,6,0,2022,378.0,1643000.0
212,6,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2019,31-Dec-19,7,1,2022,410.0,1737000.0
213,6,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2020,31-Dec-20,8,2,2022,405.0,1744000.0
214,6,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2021,31-Dec-21,9,3,2022,399.0,1713000.0
215,6,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2022,31-Dec-22,10,4,2022,394.0,1715000.0
216,6,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2023,31-Dec-23,11,5,2022,391.0,1727000.0
217,6,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2024,31-Dec-24,12,6,2022,389.0,1745000.0
218,6,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2025,31-Dec-25,13,7,2022,389.0,1768000.0
219,6,Alcoholic Drinks,3,3,"Historic Constant 2021 Prices, Forecast Constant 2021 Prices","Historic Fixed 2021 Exchange Rates, Forecast Fixed 2021 Exchange Rates",2026,31-Dec-26,14,8,2022,390.0,1795000.0
