Location,Industry,Edition,Category,Subcategory,Hierarchy_Level,Data_Type,Outlet,Outlet_Hierarchy,Year_date,absolute_volume,Year
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019-12-31,82237.52482,2019
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020-12-31,81204.60599000001,2020
6,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021-12-31,88612.02909,2021
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007-12-31,71203.23986,2007
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008-12-31,67615.32171999999,2008
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009-12-31,70809.31102,2009
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010-12-31,80303.4973,2010
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011-12-31,84236.41852,2011
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012-12-31,90633.82355,2012
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013-12-31,100669.98909999999,2013
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014-12-31,103295.33589999999,2014
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015-12-31,100865.3547,2015
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016-12-31,99517.09802,2016
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017-12-31,101457.75,2017
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018-12-31,99420.03792,2018
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019-12-31,95114.54702,2019
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020-12-31,95192.56991,2020
7,Alcoholic Drinks,2022,Cider/Perry,Cider/Perry,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021-12-31,94774.03893000001,2021
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007-12-31,80244.86512999999,2007
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008-12-31,83296.77677,2008
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009-12-31,84740.47021,2009
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010-12-31,82748.37861,2010
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011-12-31,77956.08971,2011
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012-12-31,76732.53568,2012
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013-12-31,79219.7766,2013
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014-12-31,81811.61493000001,2014
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015-12-31,83173.01718,2015
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016-12-31,85964.20936,2016
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017-12-31,91908.81081000001,2017
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018-12-31,98380.27011,2018
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019-12-31,104518.0515,2019
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020-12-31,113407.173,2020
1,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021-12-31,120839.9538,2021
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007-12-31,244851.9519,2007
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008-12-31,277867.06659999996,2008
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009-12-31,308426.4083,2009
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010-12-31,337130.5895,2010
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011-12-31,370067.3063,2011
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012-12-31,319843.7033,2012
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013-12-31,283885.69560000004,2013
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014-12-31,278661.8594,2014
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015-12-31,277584.83589999995,2015
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016-12-31,276095.3961,2016
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017-12-31,262993.9901,2017
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018-12-31,249536.5794,2018
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019-12-31,240124.2913,2019
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020-12-31,233696.2809,2020
2,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021-12-31,227814.83610000001,2021
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007-12-31,20737.6704,2007
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008-12-31,24572.96779,2008
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009-12-31,25352.83403,2009
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010-12-31,26376.70293,2010
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011-12-31,19784.62206,2011
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012-12-31,23826.18322,2012
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013-12-31,20257.98662,2013
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014-12-31,19315.072539999997,2014
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015-12-31,25461.14169,2015
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016-12-31,21854.916549999998,2016
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017-12-31,20385.759860000002,2017
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018-12-31,18298.63195,2018
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019-12-31,14396.253200000001,2019
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020-12-31,10223.66126,2020
3,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021-12-31,8273.558091,2021
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007-12-31,30622.97117,2007
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008-12-31,31588.40458,2008
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009-12-31,33403.98465,2009
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010-12-31,37736.00305,2010
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011-12-31,39692.67218,2011
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012-12-31,40633.864,2012
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013-12-31,39649.5869,2013
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014-12-31,38639.34009,2014
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015-12-31,42263.970069999996,2015
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016-12-31,41914.76941,2016
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017-12-31,45398.95696,2017
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018-12-31,46439.84955,2018
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019-12-31,48385.81511,2019
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020-12-31,46563.19937,2020
4,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021-12-31,53280.39315,2021
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007-12-31,113052.7292,2007
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008-12-31,120362.27549999999,2008
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009-12-31,132480.27049999998,2009
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010-12-31,125004.4188,2010
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011-12-31,142820.3854,2011
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012-12-31,143106.2928,2012
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013-12-31,137645.97449999998,2013
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014-12-31,134347.3279,2014
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015-12-31,116637.8851,2015
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016-12-31,108110.62789999999,2016
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017-12-31,87077.95066,2017
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018-12-31,104635.97799999999,2018
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019-12-31,118965.1498,2019
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020-12-31,136835.7702,2020
5,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021-12-31,148462.9399,2021
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007-12-31,265763.8349,2007
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008-12-31,252205.8888,2008
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009-12-31,248913.2794,2009
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010-12-31,247519.50160000002,2010
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011-12-31,237430.42779999998,2011
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012-12-31,232096.70940000002,2012
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013-12-31,223623.9832,2013
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014-12-31,231877.7128,2014
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015-12-31,238505.65720000002,2015
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016-12-31,263447.6315,2016
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017-12-31,292441.8839,2017
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018-12-31,296626.49779999995,2018
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019-12-31,293921.7151,2019
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020-12-31,312126.9045,2020
6,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021-12-31,329611.44789999997,2021
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007-12-31,74032.35393,2007
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008-12-31,70255.70166,2008
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009-12-31,58136.372690000004,2009
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010-12-31,56059.186420000005,2010
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011-12-31,54347.07005,2011
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012-12-31,52491.54174,2012
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013-12-31,52734.459950000004,2013
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014-12-31,54870.52528,2014
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015-12-31,57756.526020000005,2015
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016-12-31,57529.4513,2016
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017-12-31,59869.89818,2017
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018-12-31,61302.68288,2018
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019-12-31,59884.96458,2019
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020-12-31,57277.19494,2020
7,Alcoholic Drinks,2022,RTDs/High-Strength Premixes,RTDs/High-Strength Premixes,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021-12-31,54690.74493,2021
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007-12-31,1904934.215,2007
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008-12-31,1976387.398,2008
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009-12-31,2058686.3499999999,2009
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2010-12-31,2143300.396,2010
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2011-12-31,2270774.444,2011
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2012-12-31,2446202.358,2012
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2013-12-31,2654054.2,2013
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2014-12-31,2865782.3819999998,2014
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2015-12-31,3121620.204,2015
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2016-12-31,3303633.261,2016
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2017-12-31,3401141.861,2017
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2018-12-31,3508982.087,2018
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2019-12-31,3509489.142,2019
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2020-12-31,3568830.4899999998,2020
1,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2021-12-31,3634801.899,2021
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2007-12-31,49593.504799999995,2007
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2008-12-31,50169.28815,2008
2,Alcoholic Drinks,2022,Spirits,Spirits,1,Off-trade Volume,Food/drink/tobacco specialists,3,2009-12-31,50297.015080000005,2009
